2019-09-24 16:25:43,0.00,5.42,25.16,26.64
2019-09-24 16:28:56,0.00,5.43,25.10,26.46
2019-09-24 16:31:43,0.00,5.46,25.04,26.37
2019-09-24 16:45:47,0.00,5.43,24.79,26.19
2019-09-24 16:59:52,0.00,5.39,24.48,25.93
2019-09-24 17:13:56,0.00,5.49,24.23,25.75
2019-09-24 17:28:00,0.00,5.39,24.23,25.66
2019-09-24 17:42:04,0.00,5.47,24.10,25.57
2019-09-24 17:56:08,0.00,5.49,23.91,25.40
2019-09-24 18:10:12,0.00,5.53,23.73,25.22
2019-09-24 18:24:17,0.00,5.50,23.54,24.96
2019-09-24 18:38:21,0.00,5.50,23.41,24.87
2019-09-24 18:52:25,0.00,5.42,23.29,24.69
2019-09-24 19:06:29,0.00,5.54,23.16,24.60
2019-09-24 19:20:33,0.00,5.56,22.98,24.43
2019-09-24 19:34:37,0.00,5.56,22.85,24.34
2019-09-24 19:48:41,0.00,5.56,22.66,24.08
2019-09-24 20:02:46,0.00,5.54,22.54,23.99
2019-09-24 20:16:50,0.00,5.51,22.35,23.82
2019-09-24 20:30:54,0.00,5.47,22.23,23.64
2019-09-24 20:44:58,0.00,5.53,22.04,23.55
2019-09-24 20:59:02,0.00,5.53,22.04,23.55
2019-09-24 21:13:06,0.00,5.49,21.73,23.21
2019-09-24 21:27:11,0.00,5.50,21.73,23.21
2019-09-24 21:41:15,0.00,5.47,21.54,22.94
2019-09-24 21:55:19,0.00,5.56,21.35,22.86
2019-09-24 22:09:23,0.00,5.47,21.23,22.68
2019-09-24 22:23:27,0.00,5.53,21.16,22.60
2019-09-24 22:37:31,0.00,5.47,21.16,22.68
2019-09-24 22:51:36,0.00,5.51,21.04,22.51
2019-09-24 23:05:40,0.00,5.53,20.98,22.42
2019-09-24 23:19:44,0.00,5.61,20.91,22.42
2019-09-24 23:33:48,0.00,5.61,20.79,22.25
2019-09-24 23:47:52,0.00,5.57,20.60,21.99
2019-09-25 00:01:56,0.00,5.54,20.41,21.82
2019-09-25 00:16:01,0.00,5.54,20.04,21.56
2019-09-25 00:30:05,0.00,5.61,19.98,21.47
2019-09-25 00:44:09,0.00,5.56,19.98,21.47
2019-09-25 00:58:13,0.00,5.62,19.85,21.38
2019-09-25 01:12:17,0.00,5.64,19.79,21.30
2019-09-25 01:26:21,0.00,5.56,19.73,21.21
2019-09-25 01:40:26,0.00,5.57,19.73,21.30
2019-09-25 01:54:30,0.00,5.57,19.73,21.21
2019-09-25 02:08:34,0.00,5.57,19.73,21.30
2019-09-25 02:22:38,0.00,5.57,19.73,21.30
2019-09-25 02:36:42,0.00,5.57,19.73,21.30
2019-09-25 02:50:46,0.00,5.61,19.79,21.30
2019-09-25 03:04:51,0.00,5.56,19.79,21.30
2019-09-25 03:18:55,0.00,5.60,19.79,21.30
2019-09-25 03:32:59,0.00,5.64,19.79,21.30
2019-09-25 03:47:03,0.00,5.60,19.79,21.30
2019-09-25 04:01:07,0.00,5.58,19.73,21.21
2019-09-25 04:15:12,0.00,5.65,19.66,21.21
2019-09-25 04:29:16,0.00,5.65,19.60,21.13
2019-09-25 04:43:20,0.00,5.51,19.54,21.13
2019-09-25 04:57:24,0.00,5.51,19.54,21.13
2019-09-25 05:11:28,0.00,5.62,19.54,21.04
