2019-09-26 08:35:53,1743.67,6.40,14.95,15.01
2019-09-26 08:48:47,1755.65,6.40,14.95,14.92
2019-09-26 09:01:42,1831.22,6.44,14.89,14.66
2019-09-26 09:14:37,1858.81,6.44,14.89,14.75
2019-09-26 09:27:32,2024.76,6.46,14.82,14.66
2019-09-26 09:40:26,1954.37,6.42,14.82,14.48
2019-09-26 09:53:21,1913.82,6.46,14.76,14.66
2019-09-26 10:06:16,1905.98,6.46,14.89,14.48
2019-09-26 10:19:11,2464.99,6.46,15.01,15.01
2019-09-26 10:32:06,1948.55,6.48,15.07,15.09
2019-09-26 10:45:00,2014.04,6.48,15.32,14.75
2019-09-26 10:57:55,2328.83,6.48,15.39,14.92
2019-09-26 11:10:50,2862.03,6.46,15.51,15.01
2019-09-26 11:23:45,2044.40,6.48,15.57,14.92
2019-09-26 11:36:40,2071.64,6.48,15.70,15.52
2019-09-26 11:49:35,2587.80,6.48,15.82,15.44
2019-09-26 12:02:30,3675.05,6.49,16.07,16.04
2019-09-26 12:15:25,3774.82,6.49,16.51,15.70
2019-09-26 12:28:20,3658.81,6.49,16.57,15.35
2019-09-26 12:41:15,3774.82,6.51,16.57,15.26
2019-09-26 12:54:10,1538.96,4.11,11.26,11.24
2019-09-26 13:07:05,3730.69,3.18,15.01,15.35
2019-09-26 13:20:00,2280.15,2.97,16.39,14.57
2019-09-26 13:32:55,236.74,2.07,19.01,18.45
