2019-09-25 12:21:25,2.07,7.33,20.74,22.42
2019-09-25 12:36:50,100.80,7.19,20.56,21.99
2019-09-25 12:52:15,37.09,7.19,17.93,19.32
2019-09-25 13:07:40,2446.96,7.26,15.31,16.65
2019-09-25 13:23:05,2643.44,7.22,15.06,16.65
2019-09-25 13:38:30,3774.82,-2.13,16.68,18.45
2019-09-25 13:53:55,3736.92,-2.07,16.99,18.71
2019-09-25 14:09:20,3683.92,-2.39,17.06,18.80
2019-09-25 14:24:45,2438.96,-2.17,17.06,18.80
2019-09-25 14:40:10,2572.53,-2.09,16.93,18.63
2019-09-25 14:55:34,2602.20,-2.02,16.87,18.54
2019-09-25 15:10:59,3472.07,-2.02,16.99,18.80
2019-09-25 15:26:24,3182.28,-2.24,16.99,18.71
2019-09-25 15:41:49,3351.74,-2.13,16.93,18.71
2019-09-25 15:57:14,2877.41,-2.31,16.87,18.63
2019-09-25 16:12:39,2299.22,-2.19,16.81,18.54
2019-09-25 16:28:04,3084.31,-2.09,16.74,18.45
2019-09-25 16:43:29,2579.50,-2.17,16.74,18.45
2019-09-25 16:58:54,1712.28,-2.02,16.62,18.28
2019-09-25 17:14:19,1732.90,-2.02,16.43,18.20
2019-09-25 17:29:43,1941.52,-2.09,16.31,18.02
2019-09-25 17:45:08,1735.72,-2.02,16.31,18.02
2019-09-25 18:00:33,1556.99,-2.09,16.24,17.94
2019-09-25 18:15:58,1225.73,-1.94,16.18,17.94
2019-09-25 18:31:22,666.72,-1.91,16.12,17.85
2019-09-25 18:46:47,341.80,-1.87,16.12,17.85
2019-09-25 19:02:12,53.05,-2.04,16.06,17.77
2019-09-25 19:17:37,3.00,-2.02,16.06,17.77
2019-09-25 19:33:01,0.06,-2.02,15.99,17.77
2019-09-25 19:48:26,0.00,-1.87,15.93,17.68
2019-09-25 20:03:51,0.00,-1.89,15.93,17.68
2019-09-25 20:19:15,0.00,-1.94,15.87,17.59
2019-09-25 20:34:40,0.00,-2.07,15.87,17.59
2019-09-25 20:50:05,0.00,-2.02,15.87,17.59
2019-09-25 21:05:30,0.00,-2.02,15.87,17.59
2019-09-25 21:20:54,0.00,-2.06,15.81,17.59
2019-09-25 21:36:19,0.00,-1.91,15.81,17.51
2019-09-25 21:51:44,0.00,-2.02,15.74,17.51
2019-09-25 22:07:08,0.00,-1.87,15.74,17.51
2019-09-25 22:22:33,0.00,-1.93,15.74,17.42
2019-09-25 22:37:58,0.00,-1.94,15.74,17.42
2019-09-25 22:53:23,0.00,-1.94,15.68,17.42
2019-09-25 23:08:47,0.00,-1.91,15.68,17.51
2019-09-25 23:24:12,0.00,-2.06,15.68,17.34
2019-09-25 23:39:37,0.00,-1.89,15.68,17.42
2019-09-25 23:55:01,0.00,-2.02,15.62,17.34
2019-09-26 00:10:26,0.00,-2.02,15.56,17.34
2019-09-26 00:25:51,0.00,-1.91,15.68,17.42
2019-09-26 00:41:16,0.00,-1.94,15.62,17.42
2019-09-26 00:56:40,0.00,-2.02,15.62,17.34
2019-09-26 01:12:05,0.00,-1.89,15.62,17.34
2019-09-26 01:27:30,0.00,-2.02,15.62,17.34
2019-09-26 01:42:54,0.00,-2.02,15.56,17.34
2019-09-26 01:58:19,0.00,-2.02,15.62,17.34
2019-09-26 02:13:44,0.00,-1.91,15.56,17.34
2019-09-26 02:29:08,0.00,-1.87,15.56,17.34
2019-09-26 02:44:33,0.00,-1.83,15.49,17.25
2019-09-26 02:59:58,0.00,-2.02,15.43,17.16
2019-09-26 03:15:22,0.00,-1.87,15.49,17.25
2019-09-26 03:30:47,0.00,-2.02,15.43,17.16
2019-09-26 03:46:12,0.00,-2.02,15.43,17.16
2019-09-26 04:01:37,0.00,-1.87,15.37,17.08
2019-09-26 04:17:01,0.00,-1.85,15.37,17.08
2019-09-26 04:32:26,0.00,-2.02,15.24,17.08
2019-09-26 04:47:51,0.00,-1.87,15.43,17.16
2019-09-26 05:03:15,0.00,-1.83,15.37,17.16
