2019-09-24 15:34:04,175.97,4.62,24.81,25.44
2019-09-24 15:34:09,125.91,5.12,24.81,25.44
2019-09-24 15:34:14,324.35,5.12,24.81,25.44
2019-09-24 15:34:19,320.31,5.12,24.81,25.35
2019-09-24 15:34:23,317.55,5.12,24.81,25.35
2019-09-24 15:34:28,317.15,5.12,24.81,25.44
2019-09-24 15:34:33,317.43,5.12,24.81,25.53
2019-09-24 15:34:38,194.23,5.12,24.81,25.62
2019-09-24 15:34:43,55.47,5.12,24.81,25.62
2019-09-24 15:34:54,25.80,4.66,24.81,25.53
2019-09-24 15:59:28,306.60,4.59,25.00,25.71
2019-09-24 16:14:36,330.85,4.61,25.06,25.89
2019-09-24 16:29:42,342.32,4.66,24.93,25.26
2019-09-24 16:44:48,355.39,4.69,24.75,24.64
2019-09-24 16:59:54,352.97,4.69,24.50,23.93
2019-09-24 17:15:00,352.51,4.58,24.37,23.75
2019-09-24 17:30:06,350.73,4.69,24.37,23.84
2019-09-24 17:45:12,3.34,4.59,24.25,23.48
2019-09-24 18:00:18,2.48,4.69,24.12,23.31
2019-09-24 18:15:24,2.88,4.61,24.00,23.13
2019-09-24 18:30:30,0.81,4.59,23.81,22.95
2019-09-24 18:45:36,0.00,4.59,23.68,22.78
2019-09-24 19:00:42,0.00,4.54,23.56,22.60
2019-09-24 19:15:48,0.00,4.57,23.37,22.43
2019-09-24 19:30:54,0.00,4.67,23.25,22.34
2019-09-24 19:46:01,0.00,4.51,23.00,21.99
2019-09-24 20:01:07,0.00,4.61,22.87,21.81
2019-09-24 20:16:13,0.00,4.62,22.62,21.73
2019-09-24 20:31:19,0.00,4.57,22.43,21.46
2019-09-24 20:46:25,0.00,4.57,22.25,21.46
2019-09-24 21:01:31,0.00,4.52,22.18,21.29
2019-09-24 21:16:37,0.00,4.51,22.06,21.29
2019-09-24 21:31:44,0.00,4.67,21.87,20.94
2019-09-24 21:46:50,0.00,4.62,21.68,20.77
2019-09-24 22:01:56,0.00,4.69,21.56,20.59
2019-09-24 22:17:02,0.00,4.63,21.56,20.51
2019-09-24 22:32:09,0.00,4.63,21.50,20.68
2019-09-24 22:47:15,0.00,4.55,21.50,20.59
2019-09-24 23:02:21,0.00,4.54,21.31,20.25
2019-09-24 23:17:27,0.00,4.65,21.31,20.51
