2019-09-25 19:45:18, 46.83, 7.02, 21.25, 18.28
2019-09-25 20:00:15, 111.23, 7.00, 21.19, 16.47
2019-09-25 20:15:12, 104.77, 7.00, 21.06, 16.22
2019-09-25 20:30:09, 105.18, 7.00, 20.94, 16.30
2019-09-25 20:45:06, 33.98, 6.96, 17.75, 13.88
2019-09-25 21:00:03, 59.16, 6.73, 17.63, 14.57
2019-09-25 21:15:01, 2634.39, 6.79, 17.19, 13.88
2019-09-25 21:29:58, 3740.14, 8.26, 17.88, 14.75
2019-09-25 21:44:55, 3457.56, -2.00, 17.13, 11.51
2019-09-25 21:59:52, 3774.82, -2.00, 17.31, 11.77
2019-09-25 22:14:49, 3105.39, -2.00, 17.13, 11.69
2019-09-25 22:29:46, 2706.22, -2.00, 17.19, 11.51
2019-09-25 22:44:43, 3026.71, -2.00, 17.13, 11.33
2019-09-25 22:59:41, 2605.36, -2.00, 17.31, 11.42
2019-09-25 23:14:38, 3647.17, -2.00, 17.06, 11.42
2019-09-25 23:29:35, 3141.79, -2.00, 17.13, 11.60
2019-09-25 23:44:32, 3433.08, -2.00, 17.19, 11.69
2019-09-25 23:59:29, 3461.01, -2.00, 17.06, 11.77
2019-09-26 00:14:25, 2391.38, -2.00, 16.94, 11.69
2019-09-26 00:29:22, 3173.30, -2.00, 16.88, 11.60
2019-09-26 00:44:19, 2881.61, -2.00, 16.88, 11.69
2019-09-26 00:59:17, 1662.57, -2.00, 16.88, 11.42
2019-09-26 01:14:14, 1862.09, -2.00, 16.81, 10.98
2019-09-26 01:29:12, 2034.55, -2.00, 16.81, 10.71
2019-09-26 01:44:11, 1828.28, -2.00, 16.69, 10.71
2019-09-26 01:59:09, 1582.04, -2.00, 16.69, 10.36
2019-09-26 02:14:08, 1316.33, -2.00, 16.63, 10.36
2019-09-26 02:29:06, 842.63, -2.00, 16.56, 10.27
2019-09-26 02:44:05, 265.82, -2.00, 16.56, 10.27
2019-09-26 02:59:03, 73.73, -2.00, 16.50, 10.18
2019-09-26 03:14:02, 5.76, -2.00, 16.50, 9.82
2019-09-26 03:29:00, 0.17, -2.02, 16.44, 10.09
2019-09-26 03:43:59, 0.00, -2.02, 16.38, 9.82
2019-09-26 03:58:58, 0.00, -2.00, 16.38, 9.64
2019-09-26 04:13:56, 0.00, -2.02, 16.31, 9.55
2019-09-26 04:28:55, 0.00, -2.02, 16.31, 9.55
2019-09-26 04:43:54, 0.00, -2.02, 16.31, 9.82
2019-09-26 04:58:53, 0.00, -2.02, 16.31, 9.64
2019-09-26 05:13:52, 0.00, -2.02, 16.25, 9.82
2019-09-26 05:28:50, 0.00, -2.02, 16.25, 10.00
2019-09-26 05:43:49, 0.00, -2.02, 16.25, 10.00
2019-09-26 05:58:48, 0.00, -2.02, 16.19, 9.73
2019-09-26 06:13:46, 0.00, -2.02, 16.13, 9.73
2019-09-26 06:28:45, 0.00, -2.00, 16.13, 9.64
2019-09-26 06:43:44, 0.00, -2.02, 16.13, 9.64
2019-09-26 06:58:42, 0.00, -2.00, 16.13, 10.00
2019-09-26 07:13:41, 0.00, -2.00, 16.13, 9.91
2019-09-26 07:28:40, 0.00, -2.00, 16.06, 9.64
2019-09-26 07:43:38, 0.00, -2.00, 16.06, 9.46
2019-09-26 07:58:37, 0.00, -2.00, 16.06, 9.91
2019-09-26 08:13:36, 0.00, -2.00, 16.00, 9.64
